date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2021-01-17,ME,321,0.978237550753308,0.9756874266779922,0.8139314745359048,1.1351585026830782,286.1657379888691,342.7531528773528,0.0,0.0,0.0,340.0,340.0,4.0
2021-01-18,ME,322,0.9790245448519218,0.9683778128134566,0.8082182911862745,1.1458401968504457,285.8591494939962,340.9570998762697,0.0,0.0,0.0,317.0,317.0,3.0
2021-01-19,ME,323,0.9776206786003344,0.9707471777875741,0.7888021705038913,1.1269113813551348,285.7216787683485,339.1886542830597,91.91263518213181,386.0,31231.0,31231.0,386.0,5.0
2021-01-20,ME,324,0.977423525186386,0.9693659870554436,0.7743498979487736,1.1261252944368874,285.77697481291517,337.46523065341665,554.0492263967815,701.0,9409.0,9409.0,701.0,11.0
2021-01-21,ME,325,0.9776819707343348,0.9702141213982496,0.774960869206153,1.143452016336179,286.0063309585167,335.8087321665062,277.2088494975573,675.0,18108.0,18108.0,675.0,6.0
2021-01-22,ME,326,0.9781805802177156,0.965170781269092,0.805001066347624,1.1795568670097998,286.3953609714328,334.24504896334224,459.19134563140227,636.0,10300.0,10300.0,636.0,4.0
2021-01-23,ME,327,0.9779162271799328,0.9711332218997484,0.7323142908416513,1.1233259460162093,287.007409774962,332.80014414479814,0.0,0.0,0.0,324.0,324.0,4.0
2021-01-24,ME,328,0.9805411555267332,0.9682347808276828,0.7712635519293621,1.1718341297624282,287.87526102004,331.4953877331876,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,ME,329,0.9819048290733576,0.9727973112030835,0.7552388732042015,1.1750539316239699,288.96540591343745,330.345147905306,113.29633586103071,448.0,29406.0,29406.0,448.0,3.0
2021-01-26,ME,330,0.9819850922382638,0.9690601054755568,0.7285642514690107,1.1532629648364252,290.3577053025058,329.3608271193655,939.8667782491395,662.0,5238.0,5238.0,662.0,11.0
2020-02-27,NH,0,1.7662529347452096,1.7488809375913978,1.4323208441772752,2.013398781239969,19.436024222705328,0.0,0.0,0.0,0.0,,,
2020-02-28,NH,1,1.7675911821220365,1.7457536744780682,1.4698468039629922,2.017661297273509,0.2423252974342689,0.0,0.0,0.0,0.0,,,
2020-02-29,NH,2,1.7674397323272066,1.741404623470168,1.4665336970874518,1.9971232987153211,3.43620820485012,0.0,0.0,0.0,0.0,,,
2020-03-01,NH,3,1.7649596014400917,1.7484482143698823,1.4524195416132688,1.9722216689869776,6.537271636763955,0.0,0.0,0.0,0.0,,,
2020-03-02,NH,4,1.7637885861199951,1.7479245645697352,1.4672963529269183,1.9893742404168324,7.187283170117202,0.0,0.0,0.0,0.0,,,
2020-03-03,NH,5,1.7621703582184158,1.7529820447268118,1.4872415957847211,1.9781503922206232,7.556044527164527,0.0,0.0,0.0,0.0,,,
2020-03-04,NH,6,1.757234577077846,1.7572408817309646,1.487338930864856,1.9686496786412544,8.426560584788762,1.3726125851637518,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,NH,7,1.7522791367683117,1.7417586015857427,1.5350734144230092,1.9970310259571158,9.52394986283373,2.1366418742474957,0.0,0.0,0.0,3.0,0.0,0.0
2020-03-06,NH,8,1.7475494343917293,1.742675674334261,1.5416367454361837,1.9696518252505024,10.691737236881947,2.644236974060888,0.0,0.0,0.0,28.0,0.0,0.0
2020-03-07,NH,9,1.7378408518256157,1.7296891073557767,1.507140013018638,1.949292543541029,11.972962873781073,3.158038639605689,0.0,0.0,0.0,9.0,0.0,0.0
2020-03-08,NH,10,1.7230639070089986,1.7158346901147334,1.5416558968197849,1.9483500861898728,13.415736721341386,3.8306836790978966,3.1529867825804736,2.0,22.0,30.0,2.0,0.0
2020-03-09,NH,11,1.7099177141837272,1.7039493754163255,1.509158900492455,1.8873932761747056,15.029523067453278,4.4257014213662496,0.0,0.0,0.0,17.0,0.0,0.0
2020-03-10,NH,12,1.6932478292362338,1.6917747958822922,1.5031660102949482,1.862020989359348,16.814895999660347,5.2275883733049575,0.0,0.0,0.0,25.0,0.0,0.0
2020-03-11,NH,13,1.6724646571574369,1.6693657606542327,1.4904220481656771,1.832794051545917,18.782716907537512,5.844939436251838,0.0,0.0,0.0,44.0,0.0,0.0
2020-03-12,NH,14,1.6503955997110191,1.6470227498598575,1.4711343667928907,1.7913032781170235,20.944637943354774,6.6076730328078845,3.1529867825804736,2.0,74.0,42.0,2.0,0.0
2020-03-13,NH,15,1.6261739396917994,1.6205962127806923,1.4591023545190616,1.7595591759366147,23.302821446615486,7.554381420309258,0.0,0.0,0.0,45.0,0.0,0.0
2020-03-14,NH,16,1.5970141060492478,1.5910796633184194,1.4664939973318536,1.7620158472571519,25.85547304451982,8.446082549364197,1.5764933912902368,1.0,129.0,70.0,1.0,0.0
2020-03-15,NH,17,1.5697734439515114,1.5652898780516245,1.4158349758745563,1.7042573165358117,28.599046043204023,9.507793103369082,9.45896034774142,6.0,129.0,86.0,6.0,0.0
2020-03-16,NH,18,1.5405825139743734,1.539439878385771,1.4011370741834193,1.6771095235746547,31.519218168906413,10.673412163805626,0.0,0.0,0.0,121.0,0.0,0.0
2020-03-17,NH,19,1.5099481062211868,1.5113879008793396,1.382925728486681,1.63407926979951,34.60499172867249,12.044027569628403,6.305973565160947,4.0,188.0,160.0,4.0,0.0
2020-03-18,NH,20,1.4774426218119503,1.4690612771502731,1.3662441212357301,1.6137629620204488,37.8204670798375,13.454244835029998,14.188440521612135,9.0,180.0,147.0,9.0,0.0
2020-03-19,NH,21,1.4435209919333791,1.4378295373420054,1.3096709658476962,1.5480100854986385,41.19696470460798,15.043910009175418,20.49441408677308,13.0,144.0,216.0,13.0,0.0
2020-03-20,NH,22,1.4086489905193544,1.4022872028298403,1.2900136611647677,1.519111400175254,44.662668232657005,16.812706130958368,7.882466956451182,5.0,529.0,263.0,5.0,0.0
2020-03-21,NH,23,1.372482604646316,1.3701412688030097,1.2634461812744522,1.4924229400531102,48.18134435316409,18.757439458126246,17.341427304192607,11.0,550.0,311.0,11.0,0.0
2020-03-22,NH,24,1.341075880618488,1.3392899671490048,1.215810268731439,1.4404216083942107,51.71572028992215,20.87457186925353,15.764933912902364,10.0,242.0,358.0,10.0,0.0
2020-03-23,NH,25,1.3104505091533678,1.3096315402887866,1.2161317496705657,1.4323834549010153,55.214170951670646,23.193416216441808,20.49441408677308,13.0,129.0,512.0,13.0,0.0
2020-03-24,NH,26,1.281264173976041,1.2794674971676994,1.1682410250079174,1.3749933616836052,58.64787462493074,25.67999284036496,36.259347999675434,23.0,76.0,224.0,23.0,1.0
2020-03-25,NH,27,1.254784136963483,1.2532415458566826,1.1434637594961494,1.3497382638601867,61.99729890549983,28.338617405848236,11.035453739031658,7.0,851.0,458.0,7.0,0.0
2020-03-26,NH,28,1.2305503876713468,1.2272248574912838,1.1367712021533551,1.341814402247699,65.23218039900816,31.177268061917427,45.718308347416865,29.0,582.0,386.0,29.0,0.0
2020-03-27,NH,29,1.2079337275384594,1.205125882431653,1.114260066158326,1.3067755639180438,68.33030634610475,34.19492030072873,33.10636121709497,21.0,295.0,777.0,21.0,0.0
2020-03-28,NH,30,1.1868708183801358,1.1793117803616069,1.0856944290580082,1.275528574135478,71.28143668066119,37.3537012605131,45.718308347416865,29.0,0.0,662.0,29.0,1.0
2020-03-29,NH,31,1.1649474447782695,1.1636661018891252,1.0662253052771142,1.2548911624798496,74.07737512465248,40.64452224308671,42.565321564836395,27.0,884.0,477.0,27.0,0.0
2020-03-30,NH,32,1.1484491835991388,1.1490237877584524,1.0566526438400332,1.2373452296561729,76.70498662622217,44.027346566633604,157.64933912902367,100.0,821.0,513.0,100.0,1.0
2020-03-31,NH,33,1.1325133654327295,1.1301642693106038,1.0435948367995962,1.2282965327992874,79.13953379252844,47.49740356914632,0.0,0.0,0.0,250.0,0.0,0.0
2020-04-01,NH,34,1.120528679609122,1.1216545471984665,1.03449065646746,1.2191331180744398,81.386207269541,51.011751718743156,159.2258325203139,101.0,705.0,449.0,101.0,1.0
2020-04-02,NH,35,1.106952270221058,1.1064267055922472,1.0234945719319224,1.200775097651818,83.4639619294213,54.550784177291575,0.0,0.0,122.0,577.0,0.0,0.0
2020-04-03,NH,36,1.096755423738668,1.0937238655545396,0.993628814455644,1.173131133352053,85.39188985376511,58.07627688625707,100.89557704257516,64.0,549.0,480.0,64.0,1.0
2020-04-04,NH,37,1.086656474343051,1.0841176431112096,1.0023672462715272,1.1806772563250176,87.1700770525473,61.57272881925979,96.16609686870443,61.0,431.0,536.0,61.0,2.0
2020-04-05,NH,38,1.0769840276513891,1.0774482478967389,0.9790101722099224,1.1508384407455123,88.80116381907946,65.00715378431899,127.6959646945092,81.0,526.0,479.0,81.0,2.0
2020-04-06,NH,39,1.06609867838617,1.0635769216611934,0.9863180275150638,1.1593803067802746,90.29589445702172,68.36295774442529,75.67168278193137,48.0,346.0,336.0,48.0,0.0
2020-04-07,NH,40,1.0570627638910268,1.0571071515035777,0.9727340140782132,1.1375932296416826,91.6511824012064,71.61325054082882,72.51869599935087,46.0,312.0,360.0,46.0,0.0
2020-04-08,NH,41,1.0496257011965655,1.04866571983831,0.9640089212820908,1.1409573310329648,92.84914901101463,74.7469765676594,115.08401756418728,73.0,483.0,431.0,73.0,9.0
2020-04-09,NH,42,1.0437472365419476,1.0429576785161254,0.9523423357822621,1.1245776757640829,93.88778249352006,77.7483750798019,0.0,0.0,428.0,447.0,0.0,0.0
2020-04-10,NH,43,1.03820256046985,1.0381747215053512,0.9612977323593248,1.1331591598404922,94.79261037234603,80.6138458424322,48.87129512999734,31.0,419.0,454.0,31.0,3.0
2020-04-11,NH,44,1.0316808052799682,1.0300547827373279,0.9347853108456754,1.1040912229885471,95.59382067276677,83.32478465580259,104.04856382515564,66.0,473.0,549.0,66.0,1.0
2020-04-12,NH,45,1.0251353389140037,1.0238021005432945,0.9391851984131316,1.1045376085946617,96.30264181655096,85.88908167766694,69.36570921677041,44.0,458.0,375.0,44.0,1.0
2020-04-13,NH,46,1.018288376635845,1.0152045036666548,0.9423419068161988,1.1063070424797643,96.90737656394043,88.30253100666145,88.28362991225326,56.0,288.0,385.0,56.0,0.0
2020-04-14,NH,47,1.0125790468893432,1.0086743270292438,0.929076550290275,1.099001942668686,97.39361900433303,90.56440186225271,55.17726869515829,35.0,303.0,225.0,35.0,0.0
2020-04-15,NH,48,1.0070726339882752,1.004915890892714,0.9239618871786854,1.0902946981492987,97.75500643196872,92.66547246322949,187.60271356353817,119.0,652.0,331.0,119.0,9.0
2020-04-16,NH,49,1.0004019702493223,0.998901400090328,0.9141663017203092,1.0780951088117579,98.00015046475849,94.61196139435631,0.0,0.0,0.0,471.0,0.0,0.0
2020-04-17,NH,50,0.9967003623621344,0.9965894815882168,0.9026702912877622,1.066010518195321,98.14318560367091,96.4034479159299,233.32102191095504,148.0,595.0,410.0,148.0,5.0
2020-04-18,NH,51,0.991266780660104,0.9910955623435821,0.9031941915892194,1.064458256993723,98.17723890720457,98.04591489477795,0.0,0.0,144.0,565.0,0.0,0.0
2020-04-19,NH,52,0.9851333508907796,0.984641559921018,0.905525378918912,1.060749355399015,98.11268492314687,99.54593436580716,86.70713652096302,55.0,714.0,601.0,55.0,1.0
2020-04-20,NH,53,0.9791626022356484,0.977796634489162,0.8951203521227898,1.0549851865245254,97.95670658305264,100.90355308610096,78.82466956451184,50.0,676.0,653.0,50.0,3.0
2020-04-21,NH,54,0.9756595638571331,0.975035441214148,0.8994307992910915,1.0649065748623332,97.69308172785792,102.12423026185567,156.07284573773345,99.0,167.0,594.0,99.0,1.0
2020-04-22,NH,55,0.97158498126145,0.97018110000263,0.8918924873589642,1.0560045876965236,97.31740597893429,103.20892114894795,0.0,0.0,683.0,934.0,0.0,0.0
2020-04-23,NH,56,0.9671618592036808,0.9671330311186058,0.8831763567668396,1.0444078372254229,96.85348151476259,104.16290559937448,152.91985895515296,97.0,1011.0,785.0,97.0,6.0
2020-04-24,NH,57,0.9620362377750272,0.9600906696647701,0.8787958748677572,1.0343461558679303,96.31790421466593,104.9830144851582,129.27245808579946,82.0,956.0,592.0,82.0,3.0
2020-04-25,NH,58,0.9556092060051368,0.9535568001838736,0.8818151899544489,1.0303525620160796,95.70591173846735,105.67653277849514,78.82466956451184,50.0,892.0,1309.0,50.0,2.0
2020-04-26,NH,59,0.9494100065429044,0.946560079605684,0.8677192711326082,1.0169799750032675,95.00718496585544,106.24648986477327,105.62505721644587,67.0,1176.0,830.0,67.0,7.0
2020-04-27,NH,60,0.9445108594878048,0.9427255682542306,0.8656866345165183,1.0124277652452671,94.20468039226887,106.69208007047405,121.38999112934822,77.0,693.0,631.0,77.0,0.0
2020-04-28,NH,61,0.9412487059030538,0.9421127549294628,0.8625571825247276,1.0083083552252072,93.28865687143093,107.01859619479313,116.66051095547752,74.0,374.0,647.0,74.0,0.0
2020-04-29,NH,62,0.936266432664456,0.9358860051133084,0.8518892042266659,0.9989952412065941,92.27323136821742,107.22544643174378,113.50752417289705,72.0,459.0,582.0,72.0,0.0
2020-04-30,NH,63,0.9338156567462884,0.9327872197912538,0.8567504576318735,1.01019095703644,91.19152684364666,107.3165014808402,69.36570921677041,44.0,1366.0,1605.0,44.0,6.0
2020-05-01,NH,64,0.9321212964314112,0.9272670974008944,0.8494378659208313,1.004824350728006,90.05064216753185,107.29544655055113,145.03739199870174,92.0,158.0,1279.0,92.0,6.0
2020-05-02,NH,65,0.9292885470135026,0.926734816514589,0.8550916835440219,1.0032000240991363,88.86057202872145,107.16927416190175,218.47464937689998,164.0,2157.0,1120.0,164.0,9.0
2020-05-03,NH,66,0.9255909825328772,0.9255561481681479,0.8504157558423251,0.9982852256442348,87.64690290176421,106.9306752202694,83.29926090432669,119.0,4105.0,1222.0,119.0,3.0
2020-05-04,NH,67,0.9231408174461236,0.9207976140052132,0.8456493625279271,0.9997749832539718,86.4124153731884,106.58819212221808,250.66244921514763,159.0,0.0,426.0,159.0,2.0
2020-05-05,NH,68,0.9227828090530712,0.9200913391012714,0.8476076683900441,0.9976814843688536,85.14097519238751,106.13725618646488,0.0,0.0,0.0,878.0,0.0,0.0
2020-05-06,NH,69,0.922417453610158,0.9178950159645576,0.8441265813043392,1.0009678445448276,83.83553593646201,105.57963710103986,75.67168278193137,48.0,863.0,1332.0,48.0,6.0
2020-05-07,NH,70,0.9201372163139152,0.9180218786888792,0.8401917883601717,0.993789214726614,82.52658484623487,104.9194072772349,163.95531269418458,104.0,1339.0,1420.0,104.0,19.0
2020-05-08,NH,71,0.9187876503942604,0.9184721334848456,0.8459638837570842,0.9981818289794562,81.2338591397042,104.16179394032321,144.16360153111816,103.0,2053.0,1120.0,103.0,3.0
2020-05-09,NH,72,0.9200059189509114,0.9191818149427128,0.8539769389627756,1.0065659613926967,79.94296392455333,103.31404182981224,163.95531269418458,104.0,1398.0,1514.0,104.0,7.0
2020-05-10,NH,73,0.9175451132035156,0.9166274414514584,0.8493118553014721,0.9982287363123844,78.64513111798863,102.3844420436016,100.89557704257516,64.0,1363.0,1672.0,64.0,10.0
2020-05-11,NH,74,0.9157047254083815,0.9160867528962578,0.832567555203103,0.9818481585157628,77.36286662300138,101.38026957461105,234.89751530224532,149.0,1179.0,1270.0,149.0,2.0
2020-05-12,NH,75,0.91210987228916,0.9132882548147478,0.8355136427799933,0.9873994131755244,76.09136525981745,100.30800266841808,0.0,0.0,471.0,910.0,0.0,0.0
2020-05-13,NH,76,0.908966672073954,0.90840018418325,0.8315686524520848,0.9836823705877166,74.80907296461245,99.17522693081348,124.54297791192872,79.0,1652.0,1592.0,79.0,9.0
2020-05-14,NH,77,0.9056684628241602,0.9002790119027255,0.8321519285906694,0.9838709610061642,73.50383486854702,97.99121282407923,65.23211133495379,60.0,2643.0,2669.0,60.0,8.0
2020-05-15,NH,78,0.9033139179977899,0.9003506379801556,0.8073230828364661,0.9579505646181712,72.17168205513741,96.76470516355646,146.10887310023975,165.0,3245.0,1919.0,165.0,9.0
2020-05-16,NH,79,0.8999336266579654,0.8973280870506307,0.8235841023473259,0.9771271035344966,70.81581651222237,95.50253144594221,0.0,0.0,922.0,2347.0,0.0,0.0
2020-05-17,NH,80,0.8955181853967457,0.8921618696240399,0.8031851074026394,0.9582051076055796,69.44453343149833,94.2115431623904,139.79886536014476,92.0,1891.0,1833.0,92.0,12.0
2020-05-18,NH,81,0.8893216010136465,0.8853538705885904,0.8173770917532879,0.9646324042618992,68.05902798666278,92.89825446494724,63.05973565160946,40.0,391.0,2601.0,40.0,1.0
2020-05-19,NH,82,0.8846058982813133,0.8790367871160708,0.8135209576525128,0.9522440470764799,66.64807843730847,91.56711100566808,40.33957689673203,56.0,3989.0,1273.0,56.0,0.0
2020-05-20,NH,83,0.8797264966420597,0.8748172070317337,0.8049119814182297,0.9416970494995268,65.19427280615618,90.21985599143463,108.77804399902634,69.0,1401.0,3427.0,69.0,10.0
2020-05-21,NH,84,0.8779290379827028,0.8741585825566597,0.8066449906737557,0.9491472244817972,63.69754548179469,88.85625020914499,167.9525853410708,147.0,2515.0,2531.0,147.0,8.0
2020-05-22,NH,85,0.8733995641227017,0.8708396456727336,0.7965230739388386,0.9362727257700684,62.17113719045126,87.47541398578312,81.50837924996438,67.0,2362.0,2355.0,67.0,9.0
2020-05-23,NH,86,0.8709996494445801,0.8681090203977817,0.8039672114302105,0.9414832903580168,60.638436550643156,86.07693178660764,93.02398016878831,154.0,4757.0,2039.0,154.0,9.0
2020-05-24,NH,87,0.8684294968238881,0.8661846539949503,0.801678460933689,0.9436064177169968,59.102974157840755,84.66042940771494,0.0,0.0,0.0,1965.0,0.0,0.0
2020-05-25,NH,88,0.8682602733018949,0.8672818214919604,0.7897879551659727,0.9288528728290001,57.56538872972603,83.22484105891685,94.58960347741423,60.0,1717.0,1400.0,60.0,1.0
2020-05-26,NH,89,0.8675569388377856,0.8627139457818771,0.7853954105064036,0.9284256802566586,56.036192532354576,81.7677756147147,75.67168278193137,48.0,0.0,2104.0,48.0,1.0
2020-05-27,NH,90,0.8675963909975256,0.8649108132782496,0.8029022316248913,0.9470156928305346,54.531076398287475,80.28609058537164,38.11866295214994,34.0,2563.0,2433.0,34.0,4.0
2020-05-28,NH,91,0.8667693200877312,0.8661106341788531,0.788955946268891,0.9356722265557628,53.06052496606639,78.77733467113134,86.70713652096302,55.0,0.0,1802.0,55.0,9.0
2020-05-29,NH,92,0.867660812668354,0.8649149554625722,0.7794456308841635,0.9305265441108606,51.627330617215506,77.2414186420165,133.21624962006095,100.0,2157.0,2664.0,100.0,9.0
2020-05-30,NH,93,0.8689324704513068,0.8660089904312619,0.7926377415901885,0.9371775346207176,50.229068833345615,75.67992014284593,140.55758996598973,106.0,2167.0,2147.0,106.0,6.0
2020-05-31,NH,94,0.8687660531729853,0.8645783689057696,0.8024685159866419,0.9506972139205848,48.86963775125211,74.09513686248958,83.55414973838255,53.0,1568.0,2732.0,53.0,4.0
2020-06-01,NH,95,0.871513047405895,0.8668573694293873,0.7787117991656121,0.9316201350895652,47.55801924492739,72.49027792051749,115.85709298451872,106.0,2629.0,1379.0,106.0,3.0
2020-06-02,NH,96,0.8746660687384957,0.8730877836653497,0.7977400483236947,0.9467552649389612,46.29081819633164,70.87017099898361,40.538644459070646,34.0,2410.0,1506.0,34.0,0.0
2020-06-03,NH,97,0.8781161959224438,0.8762138336246715,0.800447282007159,0.9472262419530474,45.0732765310396,69.24097270247786,100.89557704257516,64.0,938.0,2770.0,64.0,11.0
2020-06-04,NH,98,0.8841792726744357,0.8827889489999698,0.8023370625931879,0.950347040061556,43.9162219649605,67.60940146867148,72.51869599935087,46.0,143.0,3934.0,46.0,9.0
2020-06-05,NH,99,0.8885053651291134,0.8876775259228126,0.8005842490566677,0.948828943619374,42.82247189662801,65.98183405131051,107.90516219224935,81.0,2157.0,2860.0,81.0,8.0
2020-06-06,NH,100,0.8923986258707246,0.8903687893201252,0.8026690423610433,0.9528647711988164,41.79964164084471,64.36430124816619,96.82065365588457,143.0,4244.0,2736.0,143.0,10.0
2020-06-07,NH,101,0.8967491430909006,0.8936367212105798,0.8303324942955571,0.9741371525143868,40.84663419567399,62.76291571506894,0.0,0.0,0.0,2131.0,0.0,0.0
2020-06-08,NH,102,0.9034948164469059,0.9006843501963169,0.8268028707069914,0.9751541309655808,39.951601226303296,61.18312604777774,37.83584139096568,24.0,1543.0,2343.0,24.0,3.0
2020-06-09,NH,103,0.9095478441223556,0.9068070161175328,0.8281775901171629,0.976280426671167,39.10957932012078,59.63003226869563,56.75376208644854,36.0,1571.0,1948.0,36.0,0.0
2020-06-10,NH,104,0.9139826435592416,0.9113809624482598,0.8315659739732469,0.9853902844703984,38.32862532135192,58.10903969582768,83.55414973838255,53.0,1524.0,1769.0,53.0,8.0
2020-06-11,NH,105,0.9196795279985964,0.9187033959187778,0.8309160706049609,0.9913839366041034,37.612593709101894,56.62567009247639,72.51869599935087,46.0,1260.0,3235.0,46.0,7.0
2020-06-12,NH,106,0.927295808998773,0.9253911120896762,0.8490558575317332,1.002912597077085,36.95150370586949,55.1855833821295,44.31726847435132,31.0,2010.0,3032.0,31.0,7.0
2020-06-13,NH,107,0.9351720614574168,0.9337273969420744,0.8607657622903789,1.016295679146584,36.34094099136213,53.79408177509524,59.188783315742036,42.0,2039.0,2639.0,42.0,7.0
2020-06-14,NH,108,0.9412590275549936,0.939713584569768,0.8506566965709671,1.005465488173863,35.788684924989894,52.45500883284289,55.95406742662325,48.0,2465.0,2581.0,48.0,3.0
2020-06-15,NH,109,0.948788303979255,0.9473757442622288,0.8723825193655036,1.0258659283460414,35.300884179112565,51.17085337670642,53.906944208000354,46.0,2452.0,2095.0,46.0,2.0
2020-06-16,NH,110,0.9519084206977152,0.951967876400508,0.8759082015549702,1.0312283346050644,34.870278581451764,49.94381896629118,0.0,0.0,0.0,1717.0,0.0,0.0
2020-06-17,NH,111,0.9591099443423372,0.9560991938728788,0.8720890671175959,1.029658714511015,34.49170319125484,48.77600022983842,29.95337443451449,19.0,1213.0,1942.0,19.0,6.0
2020-06-18,NH,112,0.9639118650719332,0.9633041885791394,0.885642791247565,1.0404420259530909,34.153065842544216,47.66865577268,109.00430153316094,72.0,1898.0,2636.0,72.0,4.0
2020-06-19,NH,113,0.969639422693346,0.9660518681274384,0.8961215770594458,1.04928413643122,33.85256865624736,46.62210017025431,22.070907478063315,14.0,1741.0,2525.0,14.0,1.0
2020-06-20,NH,114,0.9752235623563982,0.9747001393008228,0.8891764020945776,1.0441110500215165,33.59291164117722,45.63659939947696,56.1591108333169,36.0,1842.0,2995.0,36.0,6.0
2020-06-21,NH,115,0.9818895009377528,0.979162710005156,0.9004585104828479,1.0612135297780994,33.37154461751606,44.7129398594896,50.44778852128758,32.0,318.0,2201.0,32.0,2.0
2020-06-22,NH,116,0.98654881372573,0.9856717361336916,0.9046856465452888,1.0676421226618753,33.18757510034176,43.85169780095818,25.09584719916781,26.0,2977.0,1287.0,26.0,0.0
2020-06-23,NH,117,0.9931887514659352,0.9942098329522088,0.8976948887637396,1.0645401184349164,33.042825299760146,43.05284224430928,22.070907478063315,14.0,14.0,1379.0,14.0,0.0
2020-06-24,NH,118,0.9980610394222402,1.001505475005843,0.9131476002596904,1.0752812036183137,32.934365786177395,42.31504139310624,20.49441408677308,13.0,1177.0,3162.0,13.0,4.0
2020-06-25,NH,119,1.0051898330745748,1.0055301509556809,0.9198791458616778,1.0892341312848102,32.862260391045275,41.636302717112116,42.565321564836395,27.0,1513.0,2775.0,27.0,4.0
2020-06-26,NH,120,1.0109942661496711,1.0085855398554469,0.9319037565870928,1.1051507268263452,32.826434834738876,41.01462806484375,65.51019325866464,73.0,3202.0,2509.0,73.0,18.0
2020-06-27,NH,121,1.0157227072287436,1.0151810946513704,0.9298828495953192,1.100806031925467,32.829890477517516,40.44793451712265,0.0,0.0,0.0,2979.0,0.0,0.0
2020-06-28,NH,122,1.0195498769111844,1.0170707923592024,0.9333659483270992,1.107410001912437,32.87360705033132,39.9340809964366,72.51869599935087,46.0,1341.0,2358.0,46.0,2.0
2020-06-29,NH,123,1.024298247877916,1.0186290750786493,0.9281871624598056,1.0961249573519591,32.95121181016537,39.47131267274096,56.44559327779933,43.0,2189.0,2117.0,43.0,0.0
2020-06-30,NH,124,1.026986749174864,1.023478975917727,0.945274565816101,1.1219353626605566,33.056416465660526,39.05794535024851,0.0,0.0,0.0,1995.0,0.0,0.0
2020-07-01,NH,125,1.0290095931344667,1.0281065139626056,0.9321525877546608,1.1062628230079492,33.190221856718786,38.69241205609836,34.68285460838521,22.0,871.0,1534.0,22.0,4.0
2020-07-02,NH,126,1.0314622206107549,1.0271222139601577,0.9423131666356022,1.1202272635044626,33.348799124350464,38.37337653165493,31.52986782580473,20.0,1138.0,3714.0,20.0,2.0
2020-07-03,NH,127,1.0328367463859005,1.0288048623544537,0.9324460294383332,1.1067623833627491,33.52360568688517,38.09989993760709,30.56887770536931,20.0,1880.0,2278.0,20.0,2.0
2020-07-04,NH,128,1.0321730834138625,1.0299384027867693,0.9312598852002288,1.10097657842264,33.71282367040299,37.87145580455258,55.17726869515829,35.0,1562.0,2386.0,35.0,1.0
2020-07-05,NH,129,1.030260724068193,1.0283804355529529,0.9480229697108594,1.1115185956055944,33.91514432612386,37.687329674971146,0.0,0.0,0.0,3366.0,0.0,0.0
2020-07-06,NH,130,1.0281507383420108,1.026734936112522,0.9434952454895316,1.1118980508396965,34.12219743775018,37.54621772035718,63.05973565160946,40.0,1486.0,2200.0,40.0,5.0
2020-07-07,NH,131,1.0264722941305513,1.0245425683075045,0.9371027538719487,1.1032176556377815,34.32130570339207,37.446635442906775,18.468456171334648,17.0,2645.0,1698.0,17.0,1.0
2020-07-08,NH,132,1.0208791101501549,1.0166685090369567,0.933483788832255,1.1032770152353328,34.505813923878165,37.386882443670906,28.37688104322427,18.0,631.0,1893.0,18.0,2.0
2020-07-09,NH,133,1.0125197577620542,1.01336296487628,0.9181816817583798,1.0874467573790365,34.67600305413136,37.3646660932821,31.52986782580473,20.0,1117.0,2022.0,20.0,2.0
2020-07-10,NH,134,1.0077028425299748,1.0039216628108325,0.92912677125593,1.1012688675344944,34.82044395611489,37.3773429602474,33.10636121709497,21.0,1423.0,2607.0,21.0,1.0
2020-07-11,NH,135,1.0025484898011343,0.9974572042498868,0.9231918017821118,1.0871628983844817,34.918216520768645,37.42212064468409,28.37688104322427,18.0,1251.0,2727.0,18.0,3.0
2020-07-12,NH,136,0.9968066584740178,0.9923793311637518,0.912630024560325,1.07914650722296,34.96997550755391,37.49574572778352,52.02428191257782,33.0,1087.0,3510.0,33.0,1.0
2020-07-13,NH,137,0.9898125024075792,0.9874404570392356,0.8915025444426486,1.056112405070884,34.98601437504229,37.59400973436016,47.294801738707115,30.0,1477.0,2269.0,30.0,0.0
2020-07-14,NH,138,0.9817903580965556,0.9792665081397928,0.9024596890453463,1.058553998703964,34.96635090175706,37.71191935374053,22.070907478063315,14.0,1162.0,1628.0,14.0,0.0
2020-07-15,NH,139,0.9747808841430988,0.9714896316722388,0.8913007474145972,1.0521241096623737,34.90371359286079,37.84438479527944,36.259347999675434,23.0,1081.0,2870.0,23.0,1.0
2020-07-16,NH,140,0.9705897595399254,0.9692974196647812,0.8856666147494989,1.0505693886535126,34.79013831643432,37.98590059132902,34.68285460838521,22.0,1163.0,3258.0,22.0,2.0
2020-07-17,NH,141,0.9614337471633372,0.9592000215610148,0.8835307366861127,1.0456543298154497,34.62685670726732,38.12953428245314,42.52153506654671,52.0,3514.0,3498.0,52.0,1.0
2020-07-18,NH,142,0.9550143925682144,0.9527664090621242,0.8777075183518687,1.0303884838076407,34.42499982708372,38.267926981172685,0.0,0.0,0.0,2205.0,0.0,0.0
